Feature_name_mandatory	Aliases_multiples_separated_by_	Feature_type	Primary_CGDID	Secondary_CGDID_if_any	Date_Created	Sequence_Coordinate_Version_Date_if_any	Blank	Blank1	Date_of_gene_name_reservation_if_any	Has_the_reserved_gene_name_become_the_standard_name_YN	Name_of_S_cerevisiae_orthologs_multiples_separated_by_
C6_00690W_A	CAWG_05290|orf19.3660|C6_00690W_B|C6_00690W|orf19.11144|IPF23638.1|IPF12270.3|orf6.3301|CA1685|CaO19.3660|CaO19.11144|IPF12270.3eoc|IPF12270|IPF12270.2	ORF|Uncharacterized	CAL0000182256		2014-06-24	2016-01-21	NA	NA		N	
C6_00690W_B		ORF	CAL0000199217		2014-06-24	2016-01-21	NA	NA		N	
C6_00700C_A	CAWG_05289|orf19.3659|C6_00700C_B|C6_00700C|orf19.11143|IPF23639.1|IPF12272.1|Contig4-2704_0009|orf6.3302|CA1686|CaO19.11143|CaO19.3659|IPF12272	ORF|Uncharacterized	CAL0000178934		2014-06-24	2016-01-21	NA	NA		N	RTR1
C6_00700C_B		ORF	CAL0000196782		2014-06-24	2016-01-21	NA	NA		N	
C6_00710W_A	CAWG_05288|orf19.3658|C6_00710W_B|C6_00710W|orf19.11142|IPF23630.1|IPF12275.2|Contig4-2704_0008|orf6.3303|CA1687|CaO19.11142|CaO19.3658|IPF12275	ORF|Uncharacterized	CAL0000190699		2014-06-24	2016-01-21	NA	NA		N	EMP65
C6_00710W_B		ORF	CAL0000199827		2014-06-24	2016-01-21	NA	NA		N	
C6_00720C_A	CAWG_05287|orf19.3656|C6_00720C_B|C6_00720C|orf19.11140|IPF23635.1|IPF13028.2|Contig4-2704_0006|orf6.3305|CA1688|CaO19.3656|CaO19.11140	ORF|Verified	CAL0000185068	CAL0006475	2014-06-24	2016-01-21	NA	NA		N	COX15
C6_00720C_B		ORF	CAL0000191333		2014-06-24	2016-01-21	NA	NA		N	
C6_00730W_A	CAWG_05286|orf19.3655|C6_00730W_B|C6_00730W|orf19.11139|IPF17651.3|IPF13030.2|Contig4-2704_0002|Contig4-2704_0004|Contig4-3041_0022|Contig4-3041_0023|Contig4-3041_0025|orf6.228|orf6.3306|CA1689|CaO19.3655|IPF13030	ORF|Uncharacterized	CAL0000176514		2014-06-24	2016-01-21	NA	NA		N	
C6_00730W_B		ORF	CAL0000193543		2014-06-24	2016-01-21	NA	NA		N	
C6_00740W_A	CAWG_05285|orf19.3653|C6_00740W_B|C6_00740W|orf19.11137|IPF23631.1|IPF13033.1|Contig4-3041_0021|orf6.3308|CA1690|CaO19.3653|CaO19.11137	ORF|Uncharacterized	CAL0000176828		2014-06-24	2016-01-21	NA	NA		N	FAT1
C6_00740W_B		ORF	CAL0000175397		2014-06-24	2016-01-21	NA	NA		N	
C6_00750C_A	CAWG_05284|orf19.3651|C6_00750C_B|C6_00750C|orf19.11135|PGK|IPF23636.1|IPF17009.2|Contig4-3041_0020|orf6.3310|CA1691|CaO19.11135|CaO19.3651	ORF|Verified	CAL0000184891	CAL0006637	2014-06-24	2016-01-21	NA	NA		N	PGK1
C6_00750C_B		ORF	CAL0000196984		2014-06-24	2016-01-21	NA	NA		N	
C6_00760W_A	CAWG_05283|orf19.3649|C6_00760W_B|C6_00760W|orf19.11133|IPF9690.1|IPF17003.3|Contig4-3041_0019|orf6.3312|orf6.664|CA0147|CaO19.3649|IPF9690	ORF|Uncharacterized	CAL0000195916		2014-06-24	2016-01-21	NA	NA		N	FES1
C6_00760W_B		ORF	CAL0000175553		2014-06-24	2016-01-21	NA	NA		N	
C6_00770C_A	CAWG_05282|orf19.3648|C6_00770C_B|C6_00770C|orf19.11132|IPF9689.3|IPF28695.1|Contig4-3041_0018|orf6.3029|orf6.663|CA0146|IPF9689|IPF9689.2	ORF|Uncharacterized	CAL0000198284		2014-06-24	2016-01-21	NA	NA		N	MMS4
C6_00770C_B		ORF	CAL0000182074		2014-06-24	2016-01-21	NA	NA		N	
C6_00780W_A	CAWG_05281|orf19.3647|C6_00780W_B|C6_00780W|orf19.11131|IPF23650.1|IPF9686.1|Contig4-3041_0015|Contig4-3041_0016|orf6.3030|CA1495|CaO19.11131|CaO19.3647|IPF9686	ORF|Verified	CAL0000180162		2014-06-24	2016-01-21	NA	NA		N	SEC8
C6_00780W_B		ORF	CAL0000191380		2014-06-24	2016-01-21	NA	NA		N	
C6_00790C_A	CAWG_05280|orf19.3646|C6_00790C_B|C6_00790C|orf19.11130|orf6.3031|IPF23640.1|IPF9685.1|Contig4-3041_0013|CA1496|CaO19.11130|CaO19.3646	ORF|Verified	CAL0000196962		2014-06-24	2016-01-21	NA	NA		N	CTR1
C6_00790C_B		ORF	CAL0000181313		2014-06-24	2016-01-21	NA	NA		N	
C6_00800C_A	CAWG_05279|orf19.3644|C6_00800C_B|C6_00800C|orf19.11128|IPF12378.2|IPF9683.2|Contig4-3041_0010|orf6.2642|orf6.3033|CA1497|CaO19.3644|IPF9683	ORF|Uncharacterized	CAL0000178290		2014-06-24	2016-01-21	NA	NA		N	
C6_00800C_B		ORF	CAL0000191986		2014-06-24	2016-01-21	NA	NA		N	
C6_00810C_A	CAWG_05278|orf19.3643|C6_00810C_B|C6_00810C|orf19.11126|IPF13346.1|IPF12371.2|Contig4-1804_0004|Contig4-3041_0003|orf6.2641|orf6.3034|CA1498|CaO19.3643|IPF12371|IPF12371.1	ORF|Uncharacterized	CAL0000195060		2014-06-24	2016-01-21	NA	NA		N	
C6_00810C_B		ORF	CAL0000176148		2014-06-24	2016-01-21	NA	NA		N	
C6_00820W_A	CAWG_05277|orf19.3642|C6_00820W_B|C6_00820W|orf19.11124|orf6.2071|IPF23637.1|IPF14577.2|Contig4-2119_0002|CA0883|SUN4|CaO19.3642|CaO19.11124	ORF|Verified	CAL0000175157		2014-06-24	2016-01-21	NA	NA		N	SUN4
C6_00820W_B		ORF	CAL0000200514		2014-06-24	2016-01-21	NA	NA		N	
C6_00830C_A	CAWG_05276|orf19.84|C6_00830C_B|C6_00830C|orf19.11123|orf19.7729|IPF23634.1|IPF19550.1|IPF27172.1|IPF19551.1|IPF14582.1|Contig4-2119_0003|orf6.115|orf6.2072|orf19.3641	ORF|Uncharacterized	CAL0000197464		2014-06-24	2016-01-21	NA	NA		N	
C6_00830C_B		ORF	CAL0000180888		2014-06-24	2016-01-21	NA	NA		N	
C6_00840W_A	orf19.85|C6_00840W_B|C6_00840W|orf19.7730|orf6.1558|GPX1|IPF16333.2|IPF13205.1|GPX3|Contig4-2178_0002|CA0558|GPS1|CaO19.85|CaO19.7730	ORF|Uncharacterized	CAL0000195942		2014-06-24	2016-01-21	NA	NA		N	
C6_00840W_B		ORF	CAL0000183722		2014-06-24	2016-01-21	NA	NA		N	
C6_00850W_A	orf19.86|C6_00850W_B|C6_00850W|orf19.7731|GPX1|IPF27177.1|IPF13207.2|Contig4-2178_0004|orf6.1559|CA0559|CaO19.86|GPS2|CaO19.7731|HYR1|CAWG_05274	ORF|Uncharacterized	CAL0000196844		2014-06-24	2016-01-21	NA	NA		N	HYR1
C6_00850W_B		ORF	CAL0000181104		2014-06-24	2016-01-21	NA	NA		N	
C6_00860W_A	CAWG_05273|orf19.87|C6_00860W_B|C6_00860W|orf19.7732|IPF27176.1|IPF13211.1|GPX3|Contig4-1857_0003|Contig4-1857_0004|orf6.1560|orf6.3698|CA0560|GPS3|CaO19.87	ORF|Uncharacterized	CAL0000186690		2014-06-24	2016-01-21	NA	NA		N	
C6_00860W_B		ORF	CAL0000188289		2014-06-24	2016-01-21	NA	NA		N	
C6_00870C_A	CAWG_05272|orf19.88|C6_00870C_B|C6_00870C|orf19.7733|IPF9595.2|IPF19137.2|Contig4-2691_0001|orf6.3699|orf6.810|CA1983|CaO19.88	ORF|Uncharacterized	CAL0000180692		2014-06-24	2016-01-21	NA	NA		N	ILV5
C6_00870C_B		ORF	CAL0000193219		2014-06-24	2016-01-21	NA	NA		N	
C6_00880W_A	CAWG_05271|orf19.89|C6_00880W_B|C6_00880W|orf19.7735|IPF27170.1|IPF9594.2|Contig4-2691_0003|orf6.3701|orf6.811|CA0191|CaO19.89	ORF|Uncharacterized	CAL0000196745		2014-06-24	2016-01-21	NA	NA		N	PEX7
C6_00880W_B		ORF	CAL0000192374		2014-06-24	2016-01-21	NA	NA		N	
C6_00890W_A	CAWG_05270|orf19.90|C6_00890W_B|C6_00890W|orf19.7736|IPF9592.2|IPF19136.2|Contig4-2691_0004|Contig4-2691_0007|orf6.3702|orf6.812|CA1984|CaO19.90|IPF9592	ORF|Uncharacterized	CAL0000189188		2014-06-24	2016-01-21	NA	NA		N	
C6_00890W_B		ORF	CAL0000180003		2014-06-24	2016-01-21	NA	NA		N	
C6_00900C_A	CAWG_05269|orf19.91|C6_00900C_B|C6_00900C|orf19.7737|IPF27171.1|IPF9591.2|Contig4-2691_0008|orf6.3703|CA1985|CaO19.7737|CaO19.91|IPF9591	ORF|Uncharacterized	CAL0000175761		2014-06-24	2016-01-21	NA	NA		N	YGR053C
C6_00900C_B		ORF	CAL0000188201		2014-06-24	2016-01-21	NA	NA		N	
C6_00910C_A	CAWG_05268|orf19.92|C6_00910C_B|C6_00910C|orf19.7738|IPF27156.1|IPF14899.2|Contig4-2691_0009|orf6.3704|CA1986|CaO19.92|CaO19.7738|IPF14899	ORF|Uncharacterized	CAL0000184226		2014-06-24	2016-01-21	NA	NA		N	YFR016C
C6_00910C_B		ORF	CAL0000199468		2014-06-24	2016-01-21	NA	NA		N	
C6_00920W_A	CAWG_05267|orf19.93|C6_00920W_B|C6_00920W|orf19.7739|IPF14895.1|IPF17607.2|Contig4-2306_0003|orf6.159|orf6.3705|CA1987|CaO19.93|IPF14895	ORF|Verified	CAL0000196544		2014-06-24	2016-01-21	NA	NA		N	MIX17
C6_00920W_B		ORF	CAL0000193970		2014-06-24	2016-01-21	NA	NA		N	
C6_00930C_A	CAWG_05266|orf19.94|C6_00930C_B|C6_00930C|orf19.7740|IPF17606.2|IPF19749.1|orf6.3706|CA1988|CaO19.94|CaO19.7740|IPF19749	ORF|Uncharacterized	CAL0000191559		2014-06-24	2016-01-21	NA	NA		N	
C6_00930C_B		ORF	CAL0000196739		2014-06-24	2016-01-21	NA	NA		N	
C6_00940C_A	CAWG_05265|orf19.95|C6_00940C_B|C6_00940C|orf19.7741|IPF27173.1|IPF16596.2|Contig4-2327_0006|orf6.3707|CA1989|CaO19.7741|CaO19.95|IPF16596	ORF|Uncharacterized	CAL0000193527		2014-06-24	2016-01-21	NA	NA		N	PRM5
C6_00940C_B		ORF	CAL0000192414		2014-06-24	2016-01-21	NA	NA		N	
C6_00950C_A	CAWG_05264|orf19.96|C6_00950C_B|C6_00950C|orf19.7742|IPF17557.3|IPF29943.1|Contig4-2327_0003|Contig4-2327_0004|orf6.2499|orf6.3708|CA1990|CaO19.96|IPF17557.2	ORF|Verified	CAL0000177495		2014-06-24	2016-01-21	NA	NA		N	TOP1
C6_00950C_B		ORF	CAL0000182373		2014-06-24	2016-01-21	NA	NA		N	
C6_00960W_A	CAWG_05263|orf19.97|C6_00960W_B|C6_00960W|orf19.7744|IPF16927.2|IPF10466.2|Contig4-2197_0003|orf6.2500|orf6.388|orf6.389|CAN2|CaO19.97|CA1148	ORF|Verified	CAL0000201116	CAL0006443	2014-06-24	2016-01-21	NA	NA		N	
C6_00960W_B		ORF	CAL0000185393		2014-06-24	2016-01-21	NA	NA		N	
C6_00970C_A	CAWG_05262|orf19.99|C6_00970C_B|C6_00970C|orf19.7746|orf6.2502|IPF16926.2|IPF10464.2|Contig4-1664_0002|Contig4-2197_0005|MET222|CA1149|CaO19.99|MET223	ORF|Uncharacterized	CAL0000189152		2014-06-24	2016-01-21	NA	NA		N	MET22
C6_00970C_B		ORF	CAL0000177133		2014-06-24	2016-01-21	NA	NA		N	
C6_00980C_A	CAWG_05261|orf19.100|C6_00980C_B|C6_00980C|orf19.7747|IPF10462.3|IPF29954.1|Contig4-2197_0007|orf6.2503|orf6.490|CA0093|CaO19.100|IPF29954|IPF19980.repeat2|IPF10462.2	ORF|Uncharacterized	CAL0000177509		2014-06-24	2016-01-21	NA	NA		N	
C6_00980C_B		ORF	CAL0000191047		2014-06-24	2016-01-21	NA	NA		N	
C6_00990W_A	CAWG_05260|orf19.101|C6_00990W_B|C6_00990W|orf19.7748|IPF20039.1|IPF10461.2|Contig4-1178_0001|orf6.2504|orf6.491|CA1150|CaO19.101	ORF|Verified	CAL0000199348		2014-06-24	2016-01-21	NA	NA		N	RIM9
C6_00990W_B		ORF	CAL0000183932		2014-06-24	2016-01-21	NA	NA		N	
C6_01000C_A	CAWG_05259|orf19.102|C6_01000C_B|C6_01000C|orf19.7749|IPF17548.2|IPF10459.1|Contig4-1178_0003|orf6.2505|orf6.492|CA1151|CaO19.102|IPF10459	ORF|Uncharacterized	CAL0000197216		2014-06-24	2016-01-21	NA	NA		N	AEP1
C6_01000C_B		ORF	CAL0000185476		2014-06-24	2016-01-21	NA	NA		N	
C6_01010W_A	orf19.103|C6_01010W_B|C6_01010W|orf19.7750|IPF10457.3|Contig4-2013_0002|orf6.2506|CA1152|CaO19.103|IPF10457|CA1195|orf6.2573|IPF17213.2|IPF10457.2	ORF|Uncharacterized	CAL0000183563		2014-06-24	2016-01-21	NA	NA		N	KAR5
C6_01010W_B		ORF	CAL0000200155		2014-06-24	2016-01-21	NA	NA		N	
C6_01020W_A	CAWG_05258|orf19.104|C6_01020W_B|C6_01020W|IPF17213.3|IPF10455.3|Contig4-2013_0005|orf6.2507|CA1153|CaO19.104|IPF10455|IPF10455.2	ORF|Uncharacterized	CAL0000191239		2014-06-24	2016-01-21	NA	NA		N	
C6_01020W_B		ORF	CAL0000178780		2014-06-24	2016-01-21	NA	NA		N	
C6_01030W_A	CAWG_05257|orf19.105|C6_01030W_B|C6_01030W|orf19.7752|IPF10454.1|Contig4-2013_0008|orf6.2508|orf6.2571|orf6.390|MET222|CA1154|MET22|CaO19.105|MET221|CA1194|IPF17216.2	ORF|Uncharacterized	CAL0000200084		2014-06-24	2016-01-21	NA	NA		N	
C6_01030W_B		ORF	CAL0000175659		2014-06-24	2016-01-21	NA	NA		N	
C6_01040C_A	CAWG_05256|orf19.107|C6_01040C_B|C6_01040C|orf19.7754|IPF27157.1|IPF10452.3|Contig4-2013_0010|Contig4-2501_0010|orf6.2510|orf6.2569|CA1155|DHR2|CaO19.107|JA2|IPF10452.2	ORF|Uncharacterized	CAL0000190791		2014-06-24	2016-01-21	NA	NA		N	DHR2
C6_01040C_B		ORF	CAL0000175163		2014-06-24	2016-01-21	NA	NA		N	
C6_01050W_A	CAWG_05255|orf19.109|C6_01050W_B|C6_01050W|orf19.7756|IPF11923.1|IPF10449.3|Contig4-2501_0009|orf6.2567|CA1193|CaO19.7756|MSY1|CaO19.109	ORF|Uncharacterized	CAL0000176983		2014-06-24	2016-01-21	NA	NA		N	MSY1
C6_01050W_B		ORF	CAL0000189438		2014-06-24	2016-01-21	NA	NA		N	
C6_01060C_A	CAWG_05254|orf19.111|C6_01060C_B|C6_01060C|orf19.7758|IPF27165.1|IPF11927.1|Contig4-2501_0008|orf6.2565|CAN1|CaO19.111|CaO19.7758|CA1191|CA1192|IPF11926|IPF11926.1	ORF|Uncharacterized	CAL0000192410	CAL0006444	2014-06-24	2016-01-21	NA	NA		N	CAN1
C6_01060C_B		ORF	CAL0000198150		2014-06-24	2016-01-21	NA	NA		N	
C6_01070C_A	CAWG_05253|orf19.113|C6_01070C_B|C6_01070C|orf19.7761|IPF11929.2|IPF14967.2|COR33|Contig4-2149_0001|Contig4-2501_0003|orf6.1181|orf6.2562|CA1190|CaO19.113	ORF|Verified	CAL0000174960	CAL0006467	2014-06-24	2016-01-21	NA	NA		N	
C6_01070C_B		ORF	CAL0000189951		2014-06-24	2016-01-21	NA	NA		N	
C6_01080C_A	CAWG_05252|orf19.114|C6_01080C_B|C6_01080C|orf19.7762|IPF19622.2|IPF19689.1|Contig4-2149_0004|orf6.1182|CA6312|CaO19.114|IPF19622.3f	ORF|Uncharacterized	CAL0000185118		2014-06-24	2016-01-21	NA	NA		N	
C6_01080C_B		ORF	CAL0000190697		2014-06-24	2016-01-21	NA	NA		N	
C6_01090C_A	CAWG_05252|orf19.115|C6_01090C_B|C6_01090C|IPF19623.1|Contig4-2149_0006|Contig4-2149_0007|orf6.1183|CA0484|CaO19.115|IPF19622.5f|IPF19622|orf6.1446|IPF19622.1	ORF|Uncharacterized	CAL0000195032		2014-06-24	2016-01-21	NA	NA		N	
C6_01090C_B		ORF	CAL0000180334		2014-06-24	2016-01-21	NA	NA		N	
C6_01100W_A	CAWG_05251|orf19.117|C6_01100W_B|C6_01100W|orf19.7764|IPF19868.1|IPF14761.2|Contig4-3075_0021|orf6.1185|orf6.1444|CA0483|CaO19.117	ORF|Verified	CAL0000200439		2014-06-24	2016-01-21	NA	NA		N	SEC9
C6_01100W_B		ORF	CAL0000177352		2014-06-24	2016-01-21	NA	NA		N	
C6_01110W_A	CAWG_05250|orf19.118|C6_01110W_B|C6_01110W|orf19.7765|IPF14763.2|IPF29951.1|Contig4-2244_0003|orf6.1443|CA0482|CaO19.7765|ODE1|CaO19.118|IPF14763	ORF|Verified	CAL0000180146		2014-06-24	2016-01-21	NA	NA		N	
C6_01110W_B		ORF	CAL0000186433		2014-06-24	2016-01-21	NA	NA		N	
C6_01120C_A	CAWG_05249|orf19.119|C6_01120C_B|C6_01120C|orf19.7766|IPF14764.1|IPF29956.1|Contig4-2244_0002|orf6.1442|CA0481|STE14.3f|STE14	ORF|Uncharacterized	CAL0000199995		2014-06-24	2016-01-21	NA	NA		N	STE14
C6_01120C_B		ORF	CAL0000191402		2014-06-24	2016-01-21	NA	NA		N	
C6_01130W_A	CAWG_05248|orf19.120|C6_01130W_B|C6_01130W|orf19.7767|Contig4-2238_0009|orf6.1441|orf6.405|CA0067|STE142|CaO19.120|IPF13904|IPF13904.2	ORF|Uncharacterized	CAL0000201217		2014-06-24	2016-01-21	NA	NA		N	
C6_01130W_B		ORF	CAL0000189394		2014-06-24	2016-01-21	NA	NA		N	
C6_01140C_A	CAWG_05247|orf19.121|C6_01140C_B|C6_01140C|orf19.7768|IPF27178.1|IPF13905.2|Contig4-2238_0008|orf6.406|CA0068|CaO19.121|CaO19.7768	ORF|Verified	CAL0000196412		2014-06-24	2016-01-21	NA	NA		N	ARC18
C6_01140C_B		ORF	CAL0000184240		2014-06-24	2016-01-21	NA	NA		N	
C6_01150W_A	CAWG_05246|orf19.122|C6_01150W_B|C6_01150W|orf19.7769|IPF13908.2|IPF19430.2|Contig4-2238_0005|orf6.139|orf6.2609|CA1218|CaO19.122	ORF|Verified	CAL0000185508		2014-06-24	2016-01-21	NA	NA		N	CDC20
C6_01150W_B		ORF	CAL0000179055		2014-06-24	2016-01-21	NA	NA		N	
C6_01160W_A	CAWG_05245|orf19.123|C6_01160W_B|C6_01160W|orf19.7770|IPF13909.1|IPF7047.3|Contig4-2238_0001|Contig4-2900_0028|orf6.138|orf6.2608|CA1217|CaO19.123|IPF13909	ORF|Verified	CAL0000189329		2014-06-24	2016-01-21	NA	NA		N	
C6_01160W_B		ORF	CAL0000177011		2014-06-24	2016-01-21	NA	NA		N	
C6_01170W_A	CAWG_05244|orf19.124|C6_01170W_B|C6_01170W|orf19.7771|IPF27169.1|IPF7046.2|Contig4-2900_0027|orf6.137|orf6.2607|CA0020|CaO19.124|IPF7046	ORF|Uncharacterized	CAL0000187983		2014-06-24	2016-01-21	NA	NA		N	CIC1
C6_01170W_B		ORF	CAL0000201936		2014-06-24	2016-01-21	NA	NA		N	
C6_01180C_A	CAWG_05243|orf19.125|C6_01180C_B|C6_01180C|orf19.7772|Contig4-2900_0026|IPF7044.2|IPF29953.1|orf6.2606|CA1216|CaO19.125	ORF|Verified	CAL0000199513		2014-06-24	2016-01-21	NA	NA		N	
C6_01180C_B		ORF	CAL0000187335		2014-06-24	2016-01-21	NA	NA		N	
C6_01190C_A	CAWG_05242|orf19.130|C6_01190C_B|C6_01190C|orf19.7773|orf19.7775|orf19.7776|IPF7041.2|IPF27168.1|IPF7035.2|IPF19493.2|IPF29955.1|IPF7038.2|IPF29948.1|Contig4-2900_0020|Contig4-2900_0021|Contig4-2900_0023|orf6.10|orf6.2603|orf6.2602|orf6.2605|CA1215|CA1214|CA1213|orf19.126|orf19.127|orf19.129|VPS15.5f	ORF|Verified	CAL0000193001		2014-06-24	2016-01-21	NA	NA		N	VPS15
C6_01190C_B		ORF	CAL0000192398		2014-06-24	2016-01-21	NA	NA		N	
C6_01200W_A	CAWG_05241|orf19.131|C6_01200W_B|C6_01200W|orf19.7777|IPF7033.2|IPF29957.1|Contig4-2900_0017|orf6.2601|CA1212|CaO19.131|BRR1|IPF7033	ORF|Uncharacterized	CAL0000179004		2014-06-24	2016-01-21	NA	NA		N	
C6_01200W_B		ORF	CAL0000177635		2014-06-24	2016-01-21	NA	NA		N	
C6_01210W_A	CAWG_05240|orf19.131.2|C6_01210W_B|C6_01210W|IPF7031.2|IPF29965.1|Contig4-2900_0015|CA1211|IPF7031.3f|IPF7031.3	ORF|Uncharacterized	CAL0000185625		2014-06-24	2016-01-21	NA	NA		N	YPR063C
C6_01210W_B		ORF	CAL0000187619		2014-06-24	2016-01-21	NA	NA		N	
C6_01220C_A	CAWG_05239|orf19.132|C6_01220C_B|C6_01220C|orf19.7778|IPF7030.3|IPF29947.1|Contig4-2900_0013|orf6.2600|orf6.3482|CA1210|SIF2|CaO19.132|IPF7030|IPF7030.2	ORF|Verified	CAL0000187685		2014-06-24	2016-01-21	NA	NA		N	SIF2
C6_01220C_B		ORF	CAL0000175637		2014-06-24	2016-01-21	NA	NA		N	
C6_01230C_A	Tca13-6|C6_01230C_B|C6_01230C|TCA13	retrotransposon	CAL0000197526		2014-06-24	2016-01-21	NA	NA		N	
C6_01230C_B		retrotransposon	CAL0000184445		2014-06-24	2016-01-21	NA	NA		N	
C6_01240C_A	moa-6b|C6_01240C_B|C6_01240C|moa	long_terminal_repeat	CAL0000178041	CAF0007315	2014-06-24	2016-01-21	NA	NA		N	
C6_01240C_B		long_terminal_repeat	CAL0000193641		2014-06-24	2016-01-21	NA	NA		N	
C6_01250W_A	orf19.133|C6_01250W_B|C6_01250W|IPF29964.1|Contig4-2900_0011|orf6.3481|CaO19.133	ORF|Dubious	CAL0000196681		2014-06-24	2016-01-21	NA	NA		N	
C6_01250W_B		ORF	CAL0000174152		2014-06-24	2016-01-21	NA	NA		N	
C6_01260W_A	orf19.134|C6_01260W_B|C6_01260W|IPF7023.2|Contig4-2900_0005|orf6.3480|CA1818|CaO19.134|IPF7023.3f|IPF7023.3	ORF|Dubious	CAL0000192641		2014-06-24	2016-01-21	NA	NA		N	
C6_01260W_B		ORF	CAL0000176713		2014-06-24	2016-01-21	NA	NA		N	
C6_01270C_A	moa-6a|C6_01270C_B|C6_01270C|moa	long_terminal_repeat	CAL0000195189	CAF0007315	2014-06-24	2016-01-21	NA	NA		N	
C6_01270C_B		long_terminal_repeat	CAL0000191630		2014-06-24	2016-01-21	NA	NA		N	
C6_01280W_A	CAWG_05238|orf19.135|C6_01280W_B|C6_01280W|orf19.7779|IPF18738.2|IPF7021.2|Contig4-2900_0003|orf6.2599|orf6.3479|CA1817|CaO19.135|IPF7021	ORF|Verified	CAL0000174176		2014-06-24	2016-01-21	NA	NA		N	EXO84
C6_01280W_B		ORF	CAL0000193843		2014-06-24	2016-01-21	NA	NA		N	
C6_01290C_A	CAWG_05237|orf19.136|C6_01290C_B|C6_01290C|orf19.7780|IPF16599.3|IPF7020.2|Contig4-2900_0029|orf6.3478|orf6.459|CA1816|CaO19.136|IPF7020	ORF|Verified	CAL0000174097		2014-06-24	2016-01-21	NA	NA		N	QDR3
C6_01290C_B		ORF	CAL0000189634		2014-06-24	2016-01-21	NA	NA		N	
C6_01300W_A	CAWG_05236|orf19.137|C6_01300W_B|C6_01300W|orf19.7781|IPF16598.2|IPF29952.1|orf6.3477|orf6.458|CA0086|CaO19.137|IPF16598	ORF|Uncharacterized	CAL0000183283		2014-06-24	2016-01-21	NA	NA		N	CST26
C6_01300W_B		ORF	CAL0000195362		2014-06-24	2016-01-21	NA	NA		N	
C6_01310W_A	CAWG_05235|orf19.138|C6_01310W_B|C6_01310W|orf19.7782|orf6.3476|IPF27175.1|IPF18606.1|CA1815|CaO19.7782|CaO19.138|IPF18606	ORF|Verified	CAL0000178722		2014-06-24	2016-01-21	NA	NA		N	FIG1
C6_01310W_B		ORF	CAL0000194788		2014-06-24	2016-01-21	NA	NA		N	
C6_01320W_A	CAWG_05233|orf19.139|C6_01320W_B|C6_01320W|orf19.7783|orf19.10955|IPF27181.1|IPF14787.2|IPF23848.1|IPF5342.2|orf6.3475|orf6.2789|CA1814|CA1335|orf19.3451|TRA1.5eoc	ORF|Verified	CAL0000175793		2014-06-24	2016-01-21	NA	NA		N	TRA1
C6_01320W_B		ORF	CAL0000198841		2014-06-24	2016-01-21	NA	NA		N	
C6_01330C_A	CAWG_05232|orf19.3450.1|C6_01330C_B|C6_01330C|orf19.10954|IPF23864.1|IPF5338.2|orf6.2790|orf19.3450|CA6209|IPF5336	ORF|Uncharacterized	CAL0000201241		2014-06-24	2016-01-21	NA	NA		N	
C6_01330C_B		ORF	CAL0000185488		2014-06-24	2016-01-21	NA	NA		N	
C6_01340C_A	CAWG_05231|orf19.3449.2|C6_01340C_B|C6_01340C|IPF23870.1|IPF5335.1|orf19.3449.1|CA1337|IPF5334|CA1336|IPF5334.exon2	ORF|Uncharacterized	CAL0000176034		2014-06-24	2016-01-21	NA	NA		N	GEP4
C6_01340C_B		ORF	CAL0000187957		2014-06-24	2016-01-21	NA	NA		N	
C6_01350W_A	CAWG_05230|orf19.3449|C6_01350W_B|C6_01350W|orf19.10953|IPF5333.2|IPF18267.2|Contig4-2082_0004|orf6.2791|orf6.6456|CA1338|CaO19.3449|IPF5333	ORF|Uncharacterized	CAL0000200284		2014-06-24	2016-01-21	NA	NA		N	HEL2
C6_01350W_B		ORF	CAL0000183539		2014-06-24	2016-01-21	NA	NA		N	
C6_01360W_A	CAWG_05229|orf19.3448|C6_01360W_B|C6_01360W|orf19.10952|IPF5330.2|IPF28770.1|orf6.2792|orf6.6457|CA1339|CaO19.3448|IPF5330	ORF|Uncharacterized	CAL0000188234		2014-06-24	2016-01-21	NA	NA		N	
C6_01360W_B		ORF	CAL0000176338		2014-06-24	2016-01-21	NA	NA		N	
C6_01370W_A	CAWG_05227|orf19.3447|C6_01370W_B|C6_01370W|orf19.10951|IPF18703.2|IPF5328.2|Contig4-2814_0003|orf6.2793|orf6.6458|CA4017|CaO19.3447|PBN1	ORF|Uncharacterized	CAL0000174087		2014-06-24	2016-01-21	NA	NA		N	PBN1
C6_01370W_B		ORF	CAL0000189784		2014-06-24	2016-01-21	NA	NA		N	
C6_01380C_A	CAWG_05226|orf19.3446|C6_01380C_B|C6_01380C|orf19.10950|IPF23844.1|IPF5327.2|Contig4-2814_0004|orf6.6459|CA4018|MOG1|CaO19.3446|CaO19.10950	ORF|Uncharacterized	CAL0000182221		2014-06-24	2016-01-21	NA	NA		N	MOG1
C6_01380C_B		ORF	CAL0000198322		2014-06-24	2016-01-21	NA	NA		N	
C6_01390W_A	CAWG_05225|orf19.3445|C6_01390W_B|C6_01390W|orf19.10949|IPF23835.1|IPF5326.2|Contig4-2814_0005|orf6.6460|YJR75|CA4019|CaO19.10949|CaO19.3445	ORF|Uncharacterized	CAL0000179200		2014-06-24	2016-01-21	NA	NA		N	HOC1
C6_01390W_B		ORF	CAL0000188456		2014-06-24	2016-01-21	NA	NA		N	
